市（州）,县（市、区）,机构名称,机构地址,联系电话,更新时间,,
遂宁市,蓬溪县,蓬溪县新会镇卫生院,蓬溪县新会镇会宇街79号,0825-5397167,49:17.0,,
遂宁市,蓬溪县,蓬溪县下东乡卫生院,蓬溪县下东乡清凉街146号,0825-5436157,49:17.0,,
遂宁市,蓬溪县,蓬溪县文井中心卫生院,蓬溪县文井镇下新街32号,0825-5451016,49:17.0,,
遂宁市,蓬溪县,蓬溪县新星乡卫生院,蓬溪县新星乡正街1号,0825-5458056,49:17.0,,
遂宁市,蓬溪县,蓬溪县文井镇罗戈卫生院,蓬溪县罗戈乡政府街28号,0825-8159753,49:17.0,,
遂宁市,蓬溪县,蓬溪县明月中心卫生院,蓬溪县明月镇望月街1号,0825-5471079,49:17.0,,
遂宁市,蓬溪县,蓬溪县槐花乡卫生院,蓬溪县槐花乡御河街76号,0825-5478057,49:17.0,,
遂宁市,蓬溪县,蓬溪县板桥乡卫生院,蓬溪县板桥乡桥亭街84号,15881933371,49:17.0,,
遂宁市,蓬溪县,蓬溪县天福中心卫生院,蓬溪县天福镇福正街中段30号,0825-5490019,49:17.0,,
遂宁市,蓬溪县,蓬溪县常乐镇卫生院,蓬溪县常乐镇常兴街89号,13547773727,49:17.0,,
遂宁市,蓬溪县,蓬溪县红江镇卫生院,蓬溪县红江镇临江街134号,15181906928,49:17.0,,
遂宁市,蓬溪县,蓬溪县大石中心卫生院,蓬溪县大石镇交通街88号,0825-5463010,49:17.0,,
遂宁市,蓬溪县,蓬溪县吉祥镇卫生院,蓬溪县吉祥镇正街165号,0825-5469386,49:17.0,,
遂宁市,蓬溪县,蓬溪县宝梵镇卫生院,蓬溪县宝梵镇冬笋街187号,0825-5467682,49:17.0,,
遂宁市,蓬溪县,蓬溪县鸣凤中心卫生院,蓬溪县鸣凤镇文卫街31号,0825-5400129,49:17.0,,
遂宁市,蓬溪县,蓬溪县吉星镇卫生院,蓬溪县吉星镇中街26号,0825-5409138,49:17.0,,
遂宁市,蓬溪县,蓬溪县任隆中心卫生院,蓬溪县任隆镇文中街86号,0825-5410030,49:17.0,,
遂宁市,蓬溪县,蓬溪县黄泥乡卫生院,蓬溪县黄泥乡商业街7号,0825-5413038,49:17.0,,
遂宁市,蓬溪县,蓬溪县三凤中心卫生院,蓬溪县三凤镇凤舞街73号,0825-5441009,49:17.0,,
遂宁市,蓬溪县,蓬溪县高坪镇卫生院,蓬溪县高坪镇东顺大街160号,13982530805,49:17.0,,
遂宁市,蓬溪县,蓬溪县荷叶乡卫生院,蓬溪县荷叶乡号顺河街61号,0825-5446145,49:17.0,,
遂宁市,蓬溪县,蓬溪县金龙乡卫生院,蓬溪县金龙乡长兴上街13号,13982566908,49:17.0,,
遂宁市,蓬溪县,蓬溪县第二人民医院（蓬溪县蓬南中心卫生院）,蓬溪县蓬南镇卫民巷22号,0825-5481188,49:17.0,,
遂宁市,蓬溪县,蓬溪县群利镇卫生院,蓬溪县群利镇街繁荣街51号,0825-5489659,49:17.0,,
遂宁市,蓬溪县,蓬溪县农兴乡卫生院,蓬溪县农兴乡双鹤街61号,0825-5488120,49:17.0,,
遂宁市,蓬溪县,蓬溪县回水乡卫生院,蓬溪县回水乡官山街82号,0825-5476015,49:17.0,,
遂宁市,蓬溪县,蓬溪县高升乡卫生院,蓬溪县高升乡街村80号,0825-5412037,49:17.0,,
遂宁市,蓬溪县,蓬溪县吉祥镇群力卫生院,蓬溪县群力乡人和街15号,0825-5496202,49:17.0,,
遂宁市,蓬溪县,蓬溪县新胜乡卫生院,蓬溪县新胜乡仙鹤街149号,0825-3153363,49:17.0,,
遂宁市,蓬溪县,蓬溪县金桥镇卫生院,蓬溪县金桥镇梁金街5号,0825-5414047,49:17.0,,
遂宁市,蓬溪县,蓬溪县妇幼保健计划生育服务中心,蓬溪县赤城镇农兴街,0825-5996368,49:17.0,,
遂宁市,蓬溪县,蓬溪县人民医院,蓬溪县赤城镇普安大道6号,0825-5428532,49:17.0,,
遂宁市,蓬溪县,蓬溪恒道中医（骨科）医院,蓬溪县赤城镇东街30号,0825-5420338,49:17.0,,
遂宁市,蓬溪县,蓬溪友爱天仁医院,蓬溪县赤城镇蜀北中路428号,0825-5395329,49:17.0,,
遂宁市,蓬溪县,蓬南东罐医院,蓬溪县蓬南镇忠烈街E栋,0825-5487120,49:17.0,,
遂宁市,蓬溪县,蓬溪安科医院,蓬溪县赤城镇下河街143号,0825-5491667,49:17.0,,
遂宁市,蓬溪县,蓬溪长江医院,蓬溪县赤城镇蜀北中路78号,0825-5422333,49:17.0,,
遂宁市,蓬溪县,蓬溪博裕医院,蓬溪县赤城镇西湖街205号8号楼,13508213066,49:17.0,,
遂宁市,蓬溪县,蓬溪仁心医院,赤城镇蜀北下路万和国际2幢,18011263388,49:17.0,,
遂宁市,大英县,大英县人民医院,大英县蓬莱镇江南西路2号,0825-7861995,49:17.0,,
遂宁市,大英县,大英县中医医院,大英县蓬莱镇民生路3号,0825-7829419,49:17.0,,
遂宁市,大英县,大英县妇幼保健院,大英县铁鼓街2号附2号,0825-7878780,49:17.0,,
遂宁市,大英县,大英县象山镇卫生院,大英县象山镇顺河街69号,0825-7815071,49:17.0,,
遂宁市,大英县,大英县金元镇卫生院,大英县金元镇金元街286号,13795757013,49:17.0,,
遂宁市,大英县,大英县玉峰中心卫生院,大英县玉峰镇新街80号,13982587386,49:17.0,,
遂宁市,大英县,大英县天保中心卫生院,大英县天保镇承天上街68号,0825-7830666,49:17.0,,
遂宁市,大英县,大英县河边中心卫生院,大英县河边镇交通街279号,0825-7871078,49:17.0,,
遂宁市,大英县,大英县蓬莱镇通仙卫生院,大英县蓬莱镇通仙桥街115号,15882516328,49:17.0,,
遂宁市,大英县,大英县隆盛中心卫生院,大英县隆盛镇犀牛新城,15282545609,49:17.0,,
遂宁市,大英县,大英县回马镇卫生院,大英县回马镇陶都街58号,13684444120,49:17.0,,
遂宁市,大英县,大英县卓筒井镇卫生院,大英县卓筒井镇顺河路255号,13547779063,49:17.0,,
遂宁市,大英县,大英县玉峰镇智水卫生院,大英县玉峰镇智水村10社,15244939392,49:17.0,,
遂宁市,大英县,大英县君珉医院,大英县蓬莱镇卓筒大道92号,0825-7800061,49:17.0,,
遂宁市,大英县,大英川人医院,大英县回马镇双江街193号,13882563158,49:17.0,,
内江市,市中区,内江市第一人民医院,内江市市中区交通路沱中巷31号,18096331231,49:17.0,,
内江市,市中区,内江市第二人民医院,内江市东兴区新江路244号,18715853427,49:17.0,,
内江市,市中区,内江市中医医院,内江市市中区民族路51号,15828703869,49:17.0,,
内江市,东兴区,内江市第六人民医院,内江市市中区壕志口路铁站街东巷 48号,15984278263,49:17.0,,
内江市,东兴区,内江市妇幼保健院,内江市东兴区西林大道220号,13684412555,49:17.0,,
内江市,东兴区,内江市市中区人民医院,内江市中央路64号,13551502502,49:17.0,,
内江市,东兴区,内江市东兴区人民医院,内江市东兴区兴盛路东段485号,15883260653,49:17.0,,
内江市,东兴区,内江市东兴区中医医院,内江市东兴区红牌路西段53号,13990586942,49:17.0,,
内江市,东兴区,内江市东兴区椑木中心卫生院,内江市东兴区椑木镇马道子2路20号,0832-6121976,49:17.0,,
内江市,隆昌市,隆昌市人民医院,隆昌市康复中路73号,15708196523,49:17.0,,
内江市,隆昌市,隆昌市中医医院,隆昌市古湖街道康复西路549号,13458876053,49:17.0,,
内江市,隆昌市,隆昌市妇幼保健院,隆昌市古湖街道人民中路B二段,0832-8709099,49:17.0,,
内江市,资中县,资中县人民医院,资中县重龙镇迎宾路92号,13698303949,49:17.0,,
内江市,资中县,资中县中医医院,资中县重龙镇荷花池街23号,13551515262,49:17.0,,
内江市,资中县,资中县妇幼保健计划生育服务中心,资中县水南镇吉安巷6号,13990593129,49:17.0,,
内江市,资中县,资中资州医院,资中县祥云街与资州大道交叉口,13619001953,49:17.0,,
内江市,威远县,威远县人民医院,威远县五云路,18990519126,49:17.0,,
内江市,威远县,威远县中医医院,威远县二环路东段30号,13708251169,49:17.0,,
内江市,威远县,威远县第二人民医院,威远县严陵镇外北路23号,13568519368,49:17.0,,
内江市,威远县,威远县第三人民医院,威远县连界镇,13890516191,49:17.0,,
内江市,威远县,威远同心医院,威远县严陵镇大桥街136号,0832-8226120,49:17.0,,
乐山市,峨眉山市,峨眉山市人民医院,峨眉山市绥山镇三台山五街2号,0833-5533727,49:17.0,,
乐山市,峨眉山市,峨眉山市中医医院,峨眉山市绥山镇名山东段中医街1号,0833-5522860,49:17.0,,
乐山市,峨眉山市,峨眉山市妇幼保健院,峨眉山市名山东路272号,0833-5525384,49:17.0,,
乐山市,峨眉山市,乐山职业技术学院附属医院,峨眉山巿桂花桥镇前进南路56号,0833-5166462,49:17.0,,
乐山市,峨眉山市,峨眉山佛光医院,峨眉山市绥山镇万福西路689号,0833-5095116,49:17.0,,
乐山市,峨眉山市,峨眉山东区医院,峨眉山市符溪镇符平村二组,0833-5544120,49:17.0,,
乐山市,峨眉山市,峨眉高磷医院,峨眉山市高桥镇高磷路27号,0833-5070187,49:17.0,,
乐山市,犍为县,犍为县人民医院,犍为县玉津镇津华大道1179号,17740235029,49:17.0,,
乐山市,犍为县,犍为县中医医院,犍为县玉津镇圣泉路592号,0833-4225750,49:17.0,,
乐山市,犍为县,犍为县红十字会医院,犍为县石溪镇凉桥街2号,13990611776,49:17.0,,
乐山市,犍为县,犍为县妇幼保健院,犍为县玉津镇滨江中路50号,15883361900,49:17.0,,
乐山市,金口河区,金口河区人民医院,金口河区滨河路四段109号,0833-2714418,49:17.0,,
乐山市,马边县,马边彝族自治县人民医院,民建镇西城村5组,17711272397,49:17.0,,
乐山市,马边县,马边彝族自治县妇幼保健计划生育服务中心,民建镇光明大道金叶路,0833-4501928,49:17.0,,
乐山市,峨边县,峨边彝族自治县人民医院,峨边县沙坪镇大坪路89号,0833-5125031,49:17.0,,
乐山市,峨边县,峨边彝族自治县中医医院,峨边县沙坪镇顺河街1号,13541922627,49:17.0,,
乐山市,沐川县,沐川县人民医院,沐溪镇城北路500号,0833-4610120,49:17.0,,
乐山市,沐川县,沐川县中医医院,沐川县幸福乡幸福大道3段2号,13981304891,49:17.0,,
乐山市,沐川县,沐川县仁济医院,竹林巷82号,13881335725,49:17.0,,
乐山市,夹江县,夹江县人民医院,夹江县漹城镇迎春西路201号,0833-5658771,49:17.0,,
乐山市,夹江县,夹江康复专科医院,夹江县漹城镇金桥路4号,13880036039,49:17.0,,
乐山市,夹江县,夹江县中医医院,夹江县漹城镇姚桥6社,0833-5660672，15328633806,49:17.0,,
乐山市,夹江县,夹江县妇幼保健院,夹江县漹城镇王水井街48号,0833-5659202,49:17.0,,
乐山市,夹江县,乐山市精神卫生中心,夹江县漹城镇观音街186号,13881395770,49:17.0,,
乐山市,井研县,井研县人民医院,井研县天宫巷38号,13340917750,49:17.0,,
乐山市,市中区,乐山市人民医院,乐山市白塔街238号,0833-2095563,49:17.0,,
乐山市,市中区,乐山市中中医院,市中区柏杨中路183号,0833-2446061,49:17.0,,
乐山市,市中区,乐山市妇幼保健院,乐山市学道街96号,0833-2129590,49:17.0,,
乐山市,市中区,乐山市市中区肿瘤医院,凤凰路北段133号,0833-2600783,49:17.0,,
乐山市,市中区,乐山市市中区中医医院,乐山市市中区鼓楼街58号2幢、乐山市市中区嘉定南路205号,0833-2125547,49:17.0,,
乐山市,市中区,乐山市市中区人民医院,乐山市市中区新村街69号,0833-2132678,49:17.0,,
乐山市,市中区,乐山市市中区苏稽镇中心卫生院,乐山市市中区苏中路35号,0833-2561818,49:17.0,,
乐山市,市中区,乐山市市中区妇幼保健院,凤凰路中段270号,0833-2424906,49:17.0,,
乐山市,市中区,乐山现代妇产医院,乐山市市中区里仁街339号,0833-2146058,49:17.0,,
乐山市,市中区,武警四川省总队医院,四川省乐山市市中区柏杨东路548号,0833-2452854,49:17.0,,
乐山市,市中区,乐山老年病专科医院,乐山市市中区人民西路283号,0833-2150330,49:17.0,,
乐山市,市中区,乐山瑞和医院,乐山市市中区若水路318号,0833-2260457,49:17.0,,
乐山市,市中区,乐山肛肠医院,乐山市市中区白燕路698号,0833-2100120,49:17.0,,
乐山市,市中区,乐山嘉定医院,乐山市市中区嘉州大道537号,0833-2422282,49:17.0,,
乐山市,市中区,乐山嘉州精神病医院,棉竹镇张铺儿村7组287号,0833-2635120,49:17.0,,
乐山市,市中区,乐山胃康胃肠病医院,市中区龙游路东段123号,0833-2097327,49:17.0,,
乐山市,市中区,嘉州心脑血管病专科医院,乐山市市中区土主镇织富路9号,0833-2052666,49:17.0,,
乐山市,五通桥区,五通桥区人民医院,五通桥区竹根镇佑君街北段72号,0833-3345278,49:17.0,,
乐山市,五通桥区,五通桥区中医医院,五通桥区杨柳镇交通街4号,0833-5639659,49:17.0,,
乐山市,五通桥区,五通桥区精神病医院,牛华镇团结街312号,0833-3200895,49:17.0,,
乐山市,五通桥区,五通桥区妇幼保健院,竹根镇双江路308号,0833-3308596,49:17.0,,
乐山市,沙湾区,乐山市沙湾区人民医院,沙湾区韩王路15号,15196441433,49:17.0,,
乐山市,沙湾区,乐山沙湾雷氏骨科医院,沙湾区福禄镇农科村2组,13438740513,49:17.0,,
乐山市,沙湾区,乐山友安老年病专科医院,沙湾区沫若大道476号,13700933343,49:17.0,,
南充市,顺庆区,四川省南充卫生学校附属医院,南充市顺庆区和平东路146号,13890871782,49:17.0,,
南充市,顺庆区,南充市中医医院,顺庆区金鱼岭正街200号,18181116973,49:17.0,,
南充市,顺庆区,南充东方医院,顺庆区文明街42号,13032399988,49:17.0,,
南充市,顺庆区,潆溪中心卫生院,潆溪镇群兴东路,0817-2286261,49:17.0,,
南充市,顺庆区,顺庆区妇孺医院,顺庆区府街52号,0817-2294132转8080,2294132转8057,49:17.0,
南充市,顺庆区,南充市妇幼保健计划生育服务中心,南充市顺庆区清泉寺南路101号,13458256078,49:17.0,,
南充市,顺庆区,四川省南充精神卫生中心,白土坝路55号,13990788396,49:17.0,,
南充市,顺庆区,南充市中心医院,四川省南充市顺庆区人民南路97号,0817-2222658,49:17.0,,
南充市,顺庆区,南充市顺庆区人民医院,顺庆区仪凤街148号,0817-2232120,49:17.0,,
南充市,顺庆区,川北医学院附属医院,顺庆区文化路63号,13890807253,49:17.0,,
南充市,高坪区,区人民医院,区江东中路七段八角街21号,0817-3340999（门诊咨询台 ）,49:17.0,,
南充市,高坪区,区中医医院,高坪区鹤鸣路445号,0817-3456163,49:17.0,,
南充市,高坪区,区妇幼保健院,高坪区东顺路178号,18280804799,49:17.0,,
南充市,高坪区,白塔社区卫生服务中心,高坪区鹤鸣路204号,13890804819,49:17.0,,
南充市,高坪区,青松社区卫生服务中心,高坪区青莲街道办青松望青路68号,13350650058,49:17.0,,
南充市,高坪区,清溪社区卫生服务中心,高坪区白塔路318号,0817-3361958,49:17.0,,
南充市,高坪区,都京社区卫生服务中心,高坪区都京街道办事处红都路1号附3号,18990886610,49:17.0,,
南充市,高坪区,龙门社区卫生服务中心,高坪区龙门街道办油坊街102号,15351265788,49:17.0,,
南充市,高坪区,青莲社区卫生服务中心,高坪区青莲街道办事处腾飞路27号,13699661575,49:17.0,,
南充市,高坪区,小龙社区卫生服务中心,高坪区小龙街道办事处民德路54号,18780705877,49:17.0,,
南充市,高坪区,长乐中心卫生院,高坪区长乐镇永乐街33号,15882647670,49:17.0,,
南充市,高坪区,东观中心卫生院,高坪区东观镇东观寺街27号,18990832239,49:17.0,,
南充市,高坪区,青居中心卫生院,高坪区青居镇关庙社区33号,18808178229,49:17.0,,
南充市,高坪区,擦耳镇卫生院,高坪区擦耳镇信用街32号,18081588317,49:17.0,,
南充市,高坪区,江陵镇卫生院,高坪区江陵镇吊马坝村2组,18990871858,49:17.0,,
南充市,高坪区,会龙镇卫生院,南充市高坪区会龙镇老场街58号,13508094338,49:17.0,,
南充市,高坪区,佛门乡卫生院,高坪区佛门乡西街10号,"1,818,044,512,017,680,000,000",49:17.0,,
南充市,高坪区,万家卫生院,高坪区万家金竹街22号,18090561815,49:17.0,,
南充市,高坪区,喻家卫生院,高坪区喻家乡十字南街56号,18080311500,49:17.0,,
南充市,高坪区,马家卫生院,高坪区东观镇花板场村1组,18181134078,49:17.0,,
南充市,高坪区,斑竹卫生院,高坪区长乐镇斑竹场镇,18111032752,49:17.0,,
南充市,高坪区,黄溪卫生院,高坪区黄溪政府街82号,13518292676,49:17.0,,
南充市,高坪区,老君镇卫生院,高坪区老君街道教学路2号,0817-3500120,49:17.0,,
南充市,高坪区,隆兴卫生院,高坪区隆兴学园上街16号,15882636176,49:17.0,,
南充市,高坪区,螺溪镇卫生院,高坪区螺溪镇正街78号,18989185281,49:17.0,,
南充市,高坪区,阙家镇卫生院,南充市高坪区阙家政龙街55号,13990801765,49:17.0,,
南充市,高坪区,南江卫生院,高坪区南江阳光街133号,13890401792,49:17.0,,
南充市,高坪区,胜观镇卫生院,高坪区胜观镇矮子桥村2组,15984838302,49:17.0,,
南充市,高坪区,溪头卫生院,高坪区溪头长城村4组,18781702225,49:17.0,,
南充市,高坪区,走马乡卫生院,高坪区走马镇顺河街39号附1号,"1,389,089,602,813,990,000,000",49:17.0,,
南充市,高坪区,凤凰卫生院,高坪区螺溪街道办吴家山村10组,13550596862,49:17.0,,
南充市,高坪区,御史卫生院,高坪区御史育英街,13890720686,49:17.0,,
南充市,高坪区,鄢家卫生院,高坪区鄢家横街23号,13890728180,49:17.0,,
南充市,高坪区,永安卫生院,高坪区永安镇南前路3号,18980307688,49:17.0,,
南充市,高坪区,石圭镇卫生院,高坪区石圭镇上街151号,13508081303,49:17.0,,
